Date,Open,High,Low,Close,Adj Close,Volume,Close Diff Prev Day,Number of Tweets,average_sentiment,Stock Name_AAPL,Stock Name_AMD,Stock Name_AMZN,Stock Name_BA,Stock Name_BX,Stock Name_COST,Stock Name_CRM,Stock Name_DIS,Stock Name_ENPH,Stock Name_F,Stock Name_GOOG,Stock Name_INTC,Stock Name_KO,Stock Name_META,Stock Name_MSFT,Stock Name_NFLX,Stock Name_NIO,Stock Name_NOC,Stock Name_PG,Stock Name_PYPL,Stock Name_TSLA,Stock Name_VZ,Stock Name_XPEV,Stock Name_ZS
2022-01-25,304.7333374,317.0866699,301.0700073,306.1333313,306.1333313,86595900,-3.866668699999991,157.0,0.14123694267515924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-26,317.4766541,329.230011,302.0,312.4700012,312.4700012,104867400,6.336669900000004,314.0,0.17359171974522294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-27,311.1199951,311.7966614,276.3333435,276.3666687,276.3666687,147109500,-36.10333250000002,263.0,0.08980152091254752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-28,277.186676,285.8333435,264.0033264,282.1166687,282.1166687,134789100,5.75,187.0,0.168148128342246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-01-31,290.9033203,312.6633301,287.3500061,312.2399902,312.2399902,104436000,30.12332150000003,131.0,0.1519969465648855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-01,311.7366638,314.5666809,301.6666565,310.4166565,310.4166565,73138200,-1.8233337000000347,114.0,0.16472368421052633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-02,309.3933411,310.5,296.4700012,301.8866577,301.8866577,66792900,-8.529998799999987,96.0,0.13478854166666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-03,294.0,312.3333435,293.5066528,297.0466614,297.0466614,78855600,-4.839996299999996,100.0,0.127335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-04,299.0733337,312.1666565,293.7233276,307.7733459,307.7733459,73625400,10.726684499999976,81.0,0.23214938271604937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-07,307.9299927,315.9233398,300.9033203,302.4466553,302.4466553,60994500,-5.326690600000006,83.0,0.1268987951807229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-08,301.8433228,308.7633362,298.2666626,307.3333435,307.3333435,50729100,4.886688200000037,110.0,0.20008727272727272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-09,311.6666565,315.4233398,306.6666565,310.6666565,310.6666565,52259400,3.3333129999999755,87.0,0.14244827586206898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-10,302.7900085,314.6033325,298.8999939,301.5166626,301.5166626,66126900,-9.14999389999997,68.0,0.14429411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-11,303.2099915,305.3200073,283.5666809,286.6666565,286.6666565,79645800,-14.85000610000003,99.0,0.10576464646464645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-14,287.1900024,299.6266785,284.3833313,291.9200134,291.9200134,67756500,5.253356900000028,114.0,0.23165175438596491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-15,300.0,307.6666565,297.793335,307.4766541,307.4766541,57286200,15.556640700000003,88.0,0.3002852272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-16,304.6833191,308.8099976,300.4033203,307.7966614,307.7966614,51294300,0.3200072999999861,75.0,0.155032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-17,304.4200134,306.1666565,291.3666687,292.1166687,292.1166687,55178400,-15.679992700000014,102.0,0.11770980392156861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-18,295.3333435,295.6233215,279.2033386,285.6600037,285.6600037,68501700,-6.456664999999987,85.0,0.17951411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-22,278.043335,285.5766602,267.0333252,273.8433228,273.8433228,83288100,-11.816680899999994,103.0,0.16207184466019417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-23,276.8099976,278.4333191,253.5200043,254.6799927,254.6799927,95256900,-19.163330099999996,154.0,0.11588311688311688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-24,233.4633331,267.4933472,233.3333282,266.9233398,266.9233398,135322200,12.243347099999994,106.0,0.01841037735849056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-25,269.7433472,273.1666565,260.7999878,269.956665,269.956665,76067700,3.033325199999979,61.0,0.15315081967213115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-02-28,271.6700134,292.2866821,271.5700073,290.1433411,290.1433411,99006900,20.1866761,103.0,0.1455980582524272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-03-01,289.8933411,296.6266785,284.5933228,288.1233215,288.1233215,74766900,-2.020019600000012,76.0,0.2240078947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
